entrezgene,hgnc_symbol
100288778,
100506736,SLFN12L
115196,ZNF554
NA,GAPDHP71
NA,LINC01411
NA,HSPE1P27
123606,NIPA1
9437,NCR1
NA,
NA,
284233,CYP4F35P
NA,RPL35AP22
NA,
6863,TAC1
NA,
NA,PIGQP1
54839,LRRC49
NA,
NA,
NA,
NA,
51310,SLC22A17
NA,
51086,TNNI3K
NA,
8038,ADAM12
NA,
NA,
374946,DRAXIN
NA,
NA,EHMT2-AS1
55751,TMEM184C
NA,
NA,
NA,MED28P5
9453,GGPS1
NA,
NA,
9670,IPO13
NA,HLA-H
5796,PTPRK
222255,ATXN7L1
2018,EMX2
NA,
NA,
NA,
7849,PAX8
6515,SLC2A3
123624,
286101,ZNF252P
80303,EFHD1
22902,RUFY3
84315,MON1A
22901,ARSG
376412,RNF126P1
58489,ABHD17C
NA,
NA,ACTG1P4
NA,
NA,
717,C2
NA,
23207,PLEKHM2
10990,LILRB5
NA,PRSS44
NA,LINC00677
NA,NDUFS5P3
NA,
NA,HTATSF1P1
NA,
105377390,
NA,
NA,MTND1P6
NA,RAC1P4
NA,RPL12P15
NA,
NA,
10313,RTN3
NA,
8318,CDC45
NA,
728379,USP17L26
58480,RHOU
NA,
NA,
81846,SBF2
NA,SDR42E1P5
NA,
84750,FUT10
NA,
375298,CERKL
23548,TTC33
NA,
NA,
NA,
1660,DHX9
NA,MRPS18CP6
NA,ATP8A2P1
83892,KCTD10
NA,
100137047,JMJD7
9842,PLEKHM1
9842,PLEKHM1
9842,PLEKHM1
100422961,PLEKHM1
100422961,PLEKHM1
100422961,PLEKHM1
100423004,PLEKHM1
100423004,PLEKHM1
100423004,PLEKHM1
3802,KIR2DL1
NA,NAP1L4P2
56302,TRPV5
NA,
10336,PCGF3
NA,
NA,GARSP1
NA,OR10AC1
313,AOAH
NA,
NA,OLFM5P
90586,AOC4P
51239,ANKRD39
6203,RPS9
NA,
NA,
64418,TMEM168
65263,PYCRL
NA,
NA,
NA,IGHV3-32
2968,GTF2H4
9401,RECQL4
NA,
10919,EHMT2
90853,SPOCD1
6009,RHEB
127435,PODN
NA,TRMT112P6
23082,PPRC1
3107,HLA-C
29113,C6orf15
11200,CHEK2
23498,HAAO
8522,GAS7
NA,
NA,
NA,
2207,FCER1G
100128675,HPN-AS1
221091,LRRN4CL
NA,
10107,TRIM10
196528,ARID2
9482,STX8
81689,ISCA1
10234,LRRC17
100873982,ABCC5-AS1
NA,UBE2L5P
57511,COG6
677784,FAM138D
150472,CBWD2
390,RND3
NA,
NA,
NA,
101927815,
26238,LINC01558
105370888,
NA,
613210,DEFB136
83755,KRTAP4-12
126068,ZNF441
101928937,
NA,HIGD1AP17
10062,NR1H3
NA,RPSAP20
NA,
103689912,TBX2-AS1
NA,
647174,SERPINE3
NA,
100526761,CCDC169-SOHLH2
NA,
79974,CPED1
84313,VPS25
177,AGER
NA,
NA,TRBV12-2
2681,GGTA1P
NA,RPS18P6
441376,AARD
NA,
NA,
NA,
NA,IGHG1
NA,ABCD1P5
7464,CORO2A
NA,ANKRD18EP
NA,MTCO3P39
246778,IL27
NA,
NA,
NA,
NA,MTND3P22
81622,UNC93B1
NA,
6284,S100A13
NA,
NA,NFE4
NA,
NA,HNRNPA1P41
4064,CD180
84439,HHIPL1
NA,CRIP1P1
148545,NBPF4
56,ACRV1
NA,
NA,
728386,USP17L5
NA,
NA,
NA,
NA,
153443,SRFBP1
NA,
54516,MTRF1L
NA,
NA,
79979,TRMT2B
NA,
NA,
NA,
NA,HSPA8P9
NA,
151987,PPP4R2
9570,GOSR2
200185,KRTCAP2
9641,IKBKE
54360,CYTL1
3766,KCNJ10
4358,MPV17
NA,CSNK1G2P1
NA,
NA,PRDX3P3
NA,
9230,RAB11B
NA,
NA,
84967,LSM10
NA,
101928035,
NA,RPL7P8
283316,CD163L1
728458,OPN1MW2
NA,
NA,TRBV7-3
286075,ZNF707
286075,ZNF707
101928160,ZNF707
101928160,ZNF707
NA,OR7E148P
NA,
57595,PDZD4
NA,
NA,
NA,
NA,
26151,NAT9
NA,
106144593,GLTSCR2-AS1
NA,
NA,RPL38P3
NA,
NA,
NA,
NA,
286189,C8orf34-AS1
7923,HSD17B8
3906,LALBA
114761,TTTY4B
114761,TTTY4B
114761,TTTY4B
474149,TTTY4B
474149,TTTY4B
474149,TTTY4B
474150,TTTY4B
474150,TTTY4B
474150,TTTY4B
56916,SMARCAD1
254528,MEIOB
8533,COPS3
NA,IGLV3-31
126541,OR10H4
NA,
NA,
151295,SLC23A3
3812,KIR3DL2
NA,
201232,SLC16A13
220972,8-Mar
NA,
NA,NUP210P2
6663,SOX10
55333,SYNJ2BP
NA,CEACAMP2
NA,
NA,
4644,MYO5A
100862728,UPK1A-AS1
101928190,LINC01487
NA,
167,CRISP1
NA,
NA,HCG4P11
NA,
NA,
NA,BRD7P1
NA,ENO1P2
55022,PID1
NA,
NA,TRAF6P1
51208,CLDN18
NA,
NA,
NA,
NA,
57176,VARS2
NA,
NA,
51147,ING4
100463486,MTRNR2L8
100463486,MTRNR2L8
100616263,MTRNR2L8
100616263,MTRNR2L8
10924,SMPDL3A
102724502,
NA,CCNB3P1
8826,IQGAP1
NA,
1073,CFL2
114884,OSBPL10
259296,TAS2R50
NA,
NA,
NA,
NA,FAM90A14P
NA,
10154,PLXNC1
11045,UPK1A
1146,CHRNG
NA,OR5BS1P
NA,TRBV7-4
83604,TMEM47
100507437,
776,CACNA1D
NA,
NA,IGHV3-20
NA,LINC00969
100505687,LINC00888
NA,NDUFS5P6
60437,CDH26
NA,
407025,C1orf132
407025,C1orf132
407026,C1orf132
407026,C1orf132
NA,
6285,S100B
NA,
NA,
NA,
NA,
NA,
79832,QSER1
57189,KIAA1147
NA,EIF5P2
3329,HSPD1
347475,CCDC160
NA,MTND4P18
29966,STRN3
23138,N4BP3
NA,
NA,
NA,KRT18P56
NA,NPM1P8
84220,RGPD6
84220,RGPD6
729540,RGPD6
729540,RGPD6
NA,
NA,NOP56P1
7873,MANF
1615,DARS
NA,
51635,DHRS7
100507303,SNHG19
NA,
NA,
100131816,UBE2DNL
NA,
NA,
NA,
NA,
NA,
104533120,TRIM31-AS1
389840,MAP3K15
54796,BNC2
NA,
NA,
414194,CCNYL2
NA,
NA,
5116,PCNT
NA,RPL39P33
NA,
100113403,LIN28B-AS1
NA,
9778,KIAA0232
NA,
NA,
7374,UNG
7436,VLDLR
2272,FHIT
NA,
NA,
NA,
NA,IRF5P1
3791,KDR
149775,GNAS-AS1
NA,ELK1P1
NA,ST13P18
106480429,HLA-DQB1-AS1
NA,
NA,RPL35P3
NA,
NA,
NA,
NA,
NA,NIPA2P1
NA,
4542,MYO1F
NA,SNX18P4
254863,TMEM256
NA,
NA,
2017,CTTN
NA,
NA,
NA,FOSL1P1
NA,RPL7P14
NA,
27294,DHDH
NA,
NA,
NA,
NA,
NA,
1038,CDR1
140771,SMCR5
NA,RPL23AP74
NA,
9776,ATG13
91746,YTHDC1
NA,AKR1B10P1
NA,HNRNPA1P45
NA,
NA,
3658,IREB2
558,AXL
NA,
55845,BRK1
NA,
105373098,
NA,
NA,
NA,
NA,RBM17P4
NA,
NA,
NA,LINC00322
NA,YWHABP2
85013,TMEM128
103344931,
NA,
84896,ATAD1
NA,
NA,
339416,ANKRD45
NA,
100309464,OTX2-AS1
NA,SAPCD2P2
NA,CHEK2P3
101929002,
NA,
3135,HLA-G
NA,
79646,PANK3
NA,
NA,RPL26P3
100132979,GOLGA8EP
79053,ALG8
NA,IGHVII-49-1
NA,
NA,
NA,IGHV3-52
2209,FCGR1A
NA,
10957,PNRC1
157983,C9orf66
NA,
3119,HLA-DQB1
NA,HLA-DPA2
NA,
NA,
3802,KIR2DL1
NA,
NA,METTL8P1
NA,
157638,FAM84B
22829,NLGN4Y
386684,KRTAP12-4
NA,
NA,
219902,TMEM136
5162,PDHB
9415,FADS2
926,CD8B
NA,
NA,KRT18P59
NA,
NA,
391365,SULT6B1
646522,
151242,PPP1R1C
5673,PSG5
NA,
NA,
114761,TTTY4
114761,TTTY4
114761,TTTY4
474149,TTTY4
474149,TTTY4
474149,TTTY4
474150,TTTY4
474150,TTTY4
474150,TTTY4
7499,XG
7499,XG
100132596,XG
100132596,XG
54893,MTMR10
NA,IGHVIII-22-2
NA,FAM106A
NA,
9905,SGSM2
NA,GGTLC5P
63976,PRDM16
NA,
25914,RTTN
NA,
NA,
NA,RBPMSLP
64648,SPANXD
NA,
401431,ATP6V0E2-AS1
NA,OR4A19P
NA,KRT18P1
NA,
NA,GRAMD4P6
NA,
102725045,NOVA1-AS1
NA,ZNF736P2Y
NA,
NA,
NA,TRIM60P11Y
619455,SPANXA2-OT1
128439,SNHG11
NA,TCEB1P21
3024,HIST1H1A
259215,LY6G6F
29890,RBM15B
NA,TBC1D3P6
10153,CEBPZ
342666,LRRC37A11P
10026,PIGK
NA,
25884,CHRDL2
NA,
NA,
100506835,LINC00840
101867536,PRNCR1
NA,
2263,FGFR2
NA,CBX1P4
NA,MTND5P6
NA,
148231,LINC00905
105369473,
NA,KIR3DP1
NA,USP17L14P
NA,
943,TNFRSF8
6642,SNX1
339210,C17orf67
NA,
7705,ZNF146
2275,FHL3
8045,RASSF7
55068,ENOX1
203228,C9orf72
3611,ILK
NA,TRIM60P10Y
NA,PCNPP3
NA,HCG4P8
NA,
7767,ZNF224
NA,
3991,LIPE
NA,LINC00159
NA,
79022,TMEM106C
NA,
NA,RPL17P2
26994,RNF11
NA,
NA,
NA,
NA,
NA,CASC21
NA,
79148,MMP28
6258,RXRG
26531,OR11A1
89822,KCNK17
80032,ZNF556
131375,LYZL4
4046,LSP1
4046,LSP1
102465993,LSP1
102465993,LSP1
9734,HDAC9
NA,ACTR3BP5
6100,RP9
5315,PKM
NA,
NA,
NA,
8985,PLOD3
NA,
101929140,
NA,MED15P4
NA,
140689,CBLN4
NA,
NA,
391114,OR6K3
101927406,
NA,
NA,
105372493,
283688,LINC00927
NA,SNRPCP18
NA,
NA,GXYLT1P4
NA,IGLV5-52
NA,
NA,
NA,ZNF70P1
NA,
NA,
752014,CEMP1
NA,
29887,SNX10
NA,
23440,OTP
NA,
NA,
79596,RNF219
NA,IGLV1-51
NA,
202309,GAPT
1469,CST1
NA,RRM2P4
NA,PHB2P1
NA,
140876,FAM65C
400759,GBP1P1
220972,8-Mar
NA,HNRNPA3P15
NA,RPL7AP7
284100,YWHAEP7
101929239,PACRG-AS2
NA,ZRSR1
NA,
643904,RNF222
NA,
NA,
414059,TBC1D3B
NA,LINC01106
103625681,LLPH-AS1
NA,TRAV29DV5
252949,TTTY17B
252949,TTTY17B
252949,TTTY17B
474151,TTTY17B
474151,TTTY17B
474151,TTTY17B
474152,TTTY17B
474152,TTTY17B
474152,TTTY17B
NA,
51557,LGSN
NA,
23659,PLA2G15
1489,CTF1
26507,CNNM1
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
5292,PIM1
NA,
283212,KLHL35
6360,CCL16
NA,MTND4P25
NA,
1820,ARID3A
NA,
NA,
3712,IVD
NA,
101928687,LINC01468
84287,ZDHHC16
NA,
NA,
9079,LDB2
639,PRDM1
NA,
NA,
118432,RPL29P2
NA,
81492,RSPH6A
NA,
NA,
NA,RPS20P4
NA,
503693,LOH12CR2
83729,INHBE
414765,HCG25
NA,
89870,TRIM15
1836,SLC26A2
643596,RNF224
9945,GFPT2
NA,
NA,HSPB1P1
NA,
NA,
NA,OR52K3P
NA,MAS1LP1
NA,OR7E13P
NA,ZNF90P2
NA,
NA,
NA,UBE2Q2P5Y
27350,APOBEC3C
102723927,
5536,PPP5C
NA,
NA,THAP12P5
NA,
NA,HCG18
NA,
NA,
5190,PEX6
NA,
NA,
79007,DBNDD1
56731,SLC2A4RG
728373,USP17L25
57689,LRRC4C
NA,
90576,ZNF799
NA,
440704,
NA,
NA,
22877,MLXIP
6736,SRY
NA,
137362,GOT1L1
403277,OR5K3
714,C1QC
NA,MTND4P22
NA,CTAGE16P
1910,EDNRB
NA,
131920,TMEM207
80740,LY6G6C
NA,
NA,
NA,
NA,OR5H7P
NA,
NA,GLDCP1
NA,
407003,MIR219A2
NA,CSPG4P11
22853,LMTK2
NA,
NA,ADAM20P2
NA,
NA,
NA,
NA,OR11M1P
NA,
221154,MICU2
441242,
NA,
10691,GMEB1
7124,TNF
NA,FAM90A10P
100505909,
100505909,
100505909,
105377770,
105377770,
105377770,
105379248,
105379248,
105379248,
NA,
101927523,
NA,VN1R10P
NA,
404636,FAM45A
NA,
285195,SLC9A9
NA,DUX4L45
NA,
NA,PTCD2P2
NA,
NA,MESTIT1
NA,
NA,PTMAP4
2965,GTF2H1
NA,CYP2F2P
730102,
NA,
118490,MSS51
7057,THBS1
201176,ARHGAP27
NA,
388135,C15orf59
NA,
717,C2
386675,KRTAP10-7
341208,HEPHL1
NA,PDCL3P7
NA,
6198,RPS6KB1
NA,
440695,ETV3L
139628,FOXR2
100130776,AGAP2-AS1
222545,GPRC6A
NA,
NA,THA1P
10887,APLF
10887,APLF
200558,APLF
200558,APLF
NA,UBE2V1P3
NA,RPS26P45
NA,
85285,KRTAP4-1
NA,DUX4L32
55653,BCAS4
NA,
NA,
NA,
NA,
55342,STRBP
NA,
NA,LINC00623
NA,LINC01510
51378,ANGPT4
8672,EIF4G3
NA,
NA,RPS27P1
NA,
NA,
NA,KRTAP19-9P
NA,
23732,FRRS1L
NA,
5598,MAPK7
NA,
NA,LINC00678
344387,CDKL4
2902,GRIN1
NA,RUSC1-AS1
NA,
170680,PSORS1C2
123904,NRN1L
NA,OR4C48P
NA,HSFY4P
NA,HSD3BP3
NA,MAPK6PS2
NA,
NA,
692099,FAM86DP
NA,
NA,
6891,TAP2
NA,MAP1LC3BP1
84254,CAMKK1
4340,MOG
201627,DENND6A
NA,
NA,
81794,ADAMTS10
128368,OR10Z1
NA,RPL23AP31
100652909,LINC00904
8692,HYAL2
NA,
2834,PRLHR
375248,ANKRD36
NA,
100127888,SLCO4A1-AS1
9110,MTMR4
286887,KRT6C
10044,SH2D3C
5908,RAP1B
NA,
79585,CORO7
199953,TMEM201
NA,
NA,FTH1P18
203611,CDY2B
2010,EMD
9827,RGP1
NA,
NA,
1298,COL9A2
8490,RGS5
NA,
NA,
3107,HLA-C
NA,
NA,BCRP8
79776,ZFHX4
57124,CD248
NA,CECR9
414760,HCG14
55753,OGDHL
23625,FAM89B
NA,RBMY2HP
NA,
51196,PLCE1
387111,LINC00222
100129716,ARRDC3-AS1
55556,ENOSF1
NA,OR7E29P
NA,ZNF519P3
254272,TBC1D28
3018,HIST1H2BB
84847,LINC00525
NA,HMGB1P38
NA,
292,SLC25A5
9720,CCDC144A
54816,ZNF280D
54816,ZNF280D
145783,ZNF280D
145783,ZNF280D
11019,LIAS
NA,SRP68P3
339123,JMJD8
NA,
100862679,NAALADL2-AS3
168507,PKD1L1
NA,
NA,TDGF1P5
100419170,
8706,B3GALNT1
NA,ST13P20
1796,DOK1
105377617,
NA,BPIFB9P
NA,
NA,ACTBP14
NA,
NA,
NA,
NA,OR2J1
374407,DNAJB13
NA,LILRP1
140469,MYO3B
NA,
642799,NPIPA2
10541,ANP32B
56850,GRIPAP1
401251,SAPCD1
55669,MFN1
2287,FKBP3
3106,HLA-B
343702,XKR7
NA,
NA,
NA,SDHAP3
NA,
NA,
10970,CKAP4
NA,
22873,DZIP1
8689,KRT36
NA,
NA,
730394,GTF2H2C_2
NA,SUMO2P1
163688,CALML6
NA,
101929798,
4288,MKI67
256586,LYSMD2
642778,NPIPA5
642778,NPIPA5
642778,NPIPA5
642778,NPIPA5
642778,NPIPA5
642799,NPIPA5
642799,NPIPA5
642799,NPIPA5
642799,NPIPA5
642799,NPIPA5
100288332,NPIPA5
100288332,NPIPA5
100288332,NPIPA5
100288332,NPIPA5
100288332,NPIPA5
101059938,NPIPA5
101059938,NPIPA5
101059938,NPIPA5
101059938,NPIPA5
101059938,NPIPA5
101059953,NPIPA5
101059953,NPIPA5
101059953,NPIPA5
101059953,NPIPA5
101059953,NPIPA5
11105,PRDM7
8450,CUL4B
57690,TNRC6C
142680,SLC34A3
NA,MTND1P20
79857,
NA,HCG4P3
729873,TBC1D3L
729873,TBC1D3L
101060376,TBC1D3L
101060376,TBC1D3L
80829,ZFP91
NA,
1302,COL11A2
NA,ATP6V1B1-AS1
286204,CRB2
NA,YRDCP3
NA,
390535,GOLGA8CP
390535,GOLGA8CP
729786,GOLGA8CP
729786,GOLGA8CP
NA,HMGN1P11
NA,
NA,
10521,DDX17
643418,LIPN
NA,
4036,LRP2
NA,
55802,DCP1A
93035,PKHD1L1
116511,MAS1L
NA,
NA,
NA,
100861520,POU6F2-AS1
NA,NUTF2P4
31,ACACA
441519,CT45A3
NA,RBMXP2
NA,MTND4LP24
NA,
7940,LST1
79576,NKAP
NA,
100507466,DPH6-AS1
255394,TCP11L2
100048912,CDKN2B-AS1
NA,CD8BP
84698,CAPS2
NA,RPL17P40
NA,
51321,AMZ2
NA,BAK1P1
4548,MTR
NA,GAPDHP58
84307,ZNF397
1308,COL17A1
1308,COL17A1
100126326,COL17A1
100126326,COL17A1
1642,DDB1
NA,
6941,TCF19
7756,ZNF207
7756,ZNF207
693217,ZNF207
693217,ZNF207
5478,PPIA
NA,TRAV37
NA,ANKRD20A17P
100533105,C8orf44-SGK3
NA,
84700,MYO18B
159125,RBMY2EP
NA,OR2A3P
NA,
6992,PPP1R11
NA,
NA,
NA,UBE2SP2
NA,
NA,FOXO3B
NA,
728929,TCEB3CL
NA,GPR53P
90507,SCRN2
2911,GRM1
55329,MNS1
54873,PALMD
NA,RFWD2P1
2268,FGR
100507059,LINC00703
348,APOE
4692,NDN
NA,
NA,
NA,
4001,LMNB1
448834,KPRP
11258,DCTN3
105755953,
NA,
2592,GALT
NA,
57217,TTC7A
101928298,
7270,TTF1
50858,TTTY1B
50858,TTTY1B
100101116,TTTY1B
100101116,TTTY1B
NA,
NA,COX5BP6
121441,NEDD1
10963,STIP1
NA,YWHAQP6
92270,ATP6AP1L
NA,UBBP3
440050,KRTAP5-7
NA,
NA,
51473,DCDC2
90203,SNX21
NA,TCEB1P3
5331,PLCB3
NA,LINC01522
338809,C12orf74
4184,SMCP
NA,FGFR3P5
9739,SETD1A
NA,SEC63P1
NA,
3964,LGALS8
6747,SSR3
255758,TCTEX1D2
29949,IL19
10868,USP20
NA,EEF1GP7
NA,
NA,
NA,TRAV31
NA,RPL21P11
NA,
NA,IGKV1D-32
NA,PCDHGB9P
NA,
83897,KRTAP3-2
NA,
7476,WNT7A
63929,XPNPEP3
NA,CYP4A27P
NA,CARM1P1
NA,SSX8
51764,GNG13
NA,SSXP5
152078,PQLC2L
127074,OR2T4
149013,NBPF12
25972,UNC50
2893,GRIA4
NA,
9963,SLC23A1
NA,
646019,CBY3
59341,TRPV4
100133091,
NA,
NA,TTTY2B
101927926,
60506,NYX
NA,SOD1P1
NA,
NA,
NA,
NA,AQP7P2
NA,
NA,
1241,LTB4R
NA,
NA,RPL9P28
388553,BHMG1
NA,
100129969,FAM205C
NA,
106478957,DDX39B-AS1
NA,
NA,
NA,
374879,ZNF699
NA,TMSB4XP1
NA,ZNF70P1
144360,LINC00477
NA,
NA,
NA,ST6GAL2-IT1
NA,
28970,C11orf54
5626,PROP1
100505641,FGD5-AS1
445328,ARHGEF35
NA,SPDYE21P
NA,
NA,
NA,RPS3AP43
NA,RPL26P9
NA,
5906,RAP1A
105375009,
NA,
24137,KIF4A
NA,
NA,RPL36AP39
6399,TRAPPC2
8621,CDK13
NA,IGKV2-18
NA,
6920,TCEA3
3112,HLA-DOB
7768,ZNF225
390790,ARL5C
NA,
NA,HMGB3P5
8626,TP63
23633,KPNA6
90139,TSPAN18
2322,FLT3
7180,CRISP2
23604,DAPK2
NA,
NA,
NA,
NA,DDX50P1
NA,SFR1P2
NA,
55706,NDC1
NA,
780776,TVP23A
NA,IGHV3-72
NA,
NA,
390148,OR5W2
378832,COL18A1-AS1
2192,FBLN1
23332,CLASP1
57453,DSCAML1
NA,OR2E1P
1513,CTSK
22944,KIN
NA,UQCRHP4
55966,AJAP1
6344,SCTR
NA,
NA,NDUFA5P3
NA,TSPY22P
221806,VWDE
30061,SLC40A1
NA,
440073,IQSEC3
NA,HMGN2P5
NA,
NA,
353164,TAS2R42
NA,
NA,
NA,
NA,
NA,IGHJ2
729987,
NA,
414157,C10orf62
55937,APOM
56098,PCDHGC4
NA,
54936,ADPRHL2
NA,
64319,FBRS
169714,QSOX2
56244,BTNL2
84893,FBXO18
6299,SALL1
64225,ATL2
10499,NCOA2
9271,PIWIL1
387266,KRTAP5-3
NA,
NA,
NA,
723961,INS-IGF2
NA,
NA,IGHVIII-22-2
NA,
NA,
11191,PTENP1
83591,THAP2
23256,SCFD1
55096,EBLN2
7275,TUB
440387,CTRB2
NA,ALG1L13P
NA,
10527,IPO7
55508,SLC35E3
646424,SPINK8
NA,
51020,HDDC2
NA,FMO8P
50489,CD207
101927901,
NA,
84886,C1orf198
167555,FAM151B
NA,
NA,
NA,RPIAP1
NA,
NA,
89872,AQP10
347694,ECEL1P2
NA,ATP5G2P1
7518,XRCC4
NA,HNRNPCP9
4212,MEIS2
101929215,
NA,
11163,NUDT4
2204,FCAR
51247,PAIP2
NA,
55727,BTBD7
NA,
NA,
105372127,TCF4-AS1
NA,
27329,ANGPTL3
NA,
23406,COTL1
9543,IGDCC3
NA,
NA,LINC00235
27289,RND1
NA,RPSAP50
26255,PTTG3P
NA,
NA,
55195,C14orf105
85294,KRTAP2-4
100506696,PCAT6
NA,IGHV1-24
NA,RPL13AP23
340547,VSIG1
9746,CLSTN3
NA,
64129,TINAGL1
NA,
346171,ZFP57
29767,TMOD2
398,ARHGDIG
NA,
NA,RPL5P19
NA,
7695,ZNF136
NA,LINC01626
NA,
NA,
NA,
80742,PRR3
9655,SOCS5
NA,HTT-AS
NA,
NA,
NA,
NA,
NA,
162699,TCEB3C
162699,TCEB3C
101930165,TCEB3C
101930165,TCEB3C
NA,
NA,
NA,
NA,
NA,
NA,LINC00920
NA,
NA,
NA,ATP5J2LP
NA,
NA,
NA,
57763,ANKRA2
NA,
54453,RIN2
100422737,
54995,OXSM
4318,MMP9
NA,
10633,RASL10A
53344,CHIC1
84259,DCUN1D5
201798,TIGD4
NA,GLRX3P2
NA,
NA,RBMY3AP
NA,
NA,
387267,KRTAP5-4
NA,
NA,
3035,HARS
NA,CCNJP2
22932,POMZP3
NA,
10858,CYP46A1
NA,LINC00899
NA,
338651,KRTAP5-AS1
NA,
5644,PRSS1
51412,ACTL6B
NA,
9760,TOX
NA,HMGB3P9
NA,
282980,LINC00700
NA,
NA,OR51C4P
84275,SLC25A33
NA,
NA,
400748,
130026,ICA1L
NA,
NA,
NA,
27022,FOXD3
NA,
NA,
NA,
285367,RPUSD3
NA,
7143,TNR
NA,
NA,IGHV1OR15-3
NA,
64743,WDR13
NA,MAGEA8-AS1
NA,
285627,
NA,
NA,LINC01388
114899,C1QTNF3
NA,HMGN2P20
116844,LRG1
NA,XBP1P1
NA,
102724018,FRG2KP
196500,PIANP
NA,
283432,LINC00485
92703,TMEM183A
92703,TMEM183A
653659,TMEM183A
653659,TMEM183A
10745,PHTF1
NA,
6543,SLC8A2
23076,RRP1B
NA,RPL17P46
80243,PREX2
101927766,
NA,KRTAP9-12P
NA,SNAP23P1
NA,
7813,EVI5
NA,RPL7P46
NA,
NA,ARF1P2
NA,TRPM2-AS
2222,FDFT1
NA,LARP7P3
554223,HLA-V
285626,
NA,
NA,ENO1P1
NA,IGLVIVOR22-1
3219,HOXB9
NA,GTSCR1
NA,
493829,TRIM72
51079,NDUFA13
NA,
NA,
100775107,RBM5-AS1
23542,MAPK8IP2
3443,IFNA6
NA,
NA,RPSAP36
NA,MTCO3P2
NA,
NA,
396,ARHGDIA
NA,
NA,
NA,COX4I1P1
3447,IFNA13
285908,LINC00174
NA,
NA,
653483,MLLT4-AS1
NA,OR51F3P
80864,EGFL8
NA,OR51F5P
NA,
NA,
NA,
NA,RPS26P56
989,7-Sep
NA,RPL36AP15
NA,
NA,
NA,
NA,
10505,SEMA4F
4994,OR3A1
NA,
NA,
6728,SRP19
5816,PVALB
378828,LINC00317
7184,HSP90B1
7184,HSP90B1
100500842,HSP90B1
100500842,HSP90B1
400,ARL1
NA,
101927038,
55777,MBD5
9467,SH3BP5
100130197,EFCAB14-AS1
3440,IFNA2
NA,
92595,ZNF764
9843,HEPH
2776,GNAQ
NA,KRT18P29
NA,
NA,HOXB-AS4
84961,FBXL20
NA,UGT1A12P
NA,
NA,
256369,
101927062,
NA,NMNAT1P5
3217,HOXB7
150678,COPS9
161291,TMEM30B
1992,SERPINB1
NA,
NA,
NA,
2204,FCAR
391622,USP17L6P
50835,TAS2R9
5184,PEPD
NA,FBP2P1
NA,
NA,C9orf170
NA,
57292,KIR2DL5A
129303,TMEM150A
340348,TSPAN33
5696,PSMB8
80757,TMEM121
400238,LINC00642
NA,
NA,
NA,CASC19
NA,
NA,
56479,KCNQ5
NA,
29090,TIMM21
105371789,
81025,GJA9
NA,
11328,FKBP9
101927292,
NA,
NA,
NA,
NA,
NA,GAS8-AS1
NA,
2932,GSK3B
NA,
NA,
142685,ASB15
NA,
101927058,
4621,MYH3
NA,C21orf62-AS1
NA,
NA,
NA,
NA,EIF2AP4
728660,
NA,
221527,ZBTB12
102725019,
NA,
NA,KRT18P36
NA,PA2G4P2
NA,IGHVII-74-1
57151,LYZL6
NA,CTAGE12P
NA,CCNG2P1
NA,
NA,MTRNR2L2
NA,TSPY24P
174,AFP
NA,
NA,
NA,
221078,NSUN6
1735,DIO3
NA,
NA,
2555,GABRA2
NA,
NA,
NA,CLIC4P3
NA,
NA,
NA,
641702,FAM138A
641702,FAM138A
641702,FAM138A
645520,FAM138A
645520,FAM138A
645520,FAM138A
654835,FAM138A
654835,FAM138A
654835,FAM138A
85442,KNDC1
NA,
NA,MTND5P26
26692,OR2W1
653073,GOLGA8J
3804,KIR2DL3
7148,TNXB
3163,HMOX2
NA,HMGB1P30
NA,
528,ATP6V1C1
NA,RSL24D1P11
NA,
85458,DIXDC1
NA,
NA,
NA,
23070,CMTR1
56971,CEACAM19
3744,KCNA10
91875,TTC5
NA,COX7A2P1
27344,PCSK1N
100287765,LINC00630
NA,
79447,PAGR1
NA,
6405,SEMA3F
102723502,POTEB3
102723502,POTEB3
102724631,POTEB3
102724631,POTEB3
NA,
NA,
NA,NANOGP7
100506413,DOCK4-AS1
53405,CLIC5
NA,RPL3P10
NA,
23426,GRIP1
132864,CPEB2
11232,POLG2
NA,
NA,
NA,TRAV5
207063,DHRSX
NA,CLCP2
84559,GOLGA2P2Y
84559,GOLGA2P2Y
401634,GOLGA2P2Y
401634,GOLGA2P2Y
NA,
104266956,LINC01044
83714,NRIP2
55171,TBCCD1
115811,IQCD
4179,CD46
84645,C22orf23
9092,SART1
79820,CATSPERB
64901,RANBP17
119682,OR51L1
79154,DHRS11
54535,CCHCR1
NA,
NA,
2034,EPAS1
NA,
NA,IGLJ3
101929084,
51329,ARL6IP4
51340,CRNKL1
165829,GPR156
NA,
491,ATP2B2
NA,GABRG3-AS1
NA,HNRNPA1P59
89885,FATE1
NA,
NA,CSPG4P10
NA,RPL31P1
NA,
51320,MEX3C
NA,
3133,HLA-E
101805488,CCAT2
NA,
101929151,
104548972,SALRNA3
NA,
9989,PPP4R1
60481,ELOVL5
NA,HLA-K
2804,GOLGB1
NA,IGKV3D-25
6159,RPL29
NA,
NA,HCG4B
57562,CEP126
55199,FAM86C1
NA,
NA,
NA,
NA,
57221,ARFGEF3
NA,FTLP4
286177,
NA,IFNA11P
27099,SND1-IT1
NA,IFNA12P
283854,CASC22
NA,
